; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:28:20
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:28:16.563
SystemTime, Time(s), meow
'2026-08-22 08:28:16.566255200,0.003255200,0
'2026-08-22 08:28:16.566255500,0.003255500,1
'2026-08-22 08:28:16.566255600,0.003255600,0
'2026-08-22 08:28:16.566255900,0.003255900,1
'2026-08-22 08:28:16.567896700,0.004896700,0
'2026-08-22 08:28:16.567896800,0.004896800,1
'2026-08-22 08:28:16.567897000,0.004897000,0
'2026-08-22 08:28:16.567908300,0.004908300,1
'2026-08-22 08:28:16.567922800,0.004922800,0
'2026-08-22 08:28:16.567934300,0.004934300,1
'2026-08-22 08:28:16.567949000,0.004949000,0
'2026-08-22 08:28:16.567960400,0.004960400,1
'2026-08-22 08:28:16.567974900,0.004974900,0
'2026-08-22 08:28:16.567986500,0.004986500,1
'2026-08-22 08:28:16.568001100,0.005001100,0
'2026-08-22 08:28:16.568012600,0.005012600,1
'2026-08-22 08:28:16.568027000,0.005027000,0
'2026-08-22 08:28:16.568027100,0.005027100,1
'2026-08-22 08:28:16.568027200,0.005027200,0
'2026-08-22 08:28:16.568038600,0.005038600,1
'2026-08-22 08:28:16.568053300,0.005053300,0
'2026-08-22 08:28:16.568064700,0.005064700,1
'2026-08-22 08:28:16.568079300,0.005079300,0
'2026-08-22 08:28:16.568090800,0.005090800,1
'2026-08-22 08:28:16.568105400,0.005105400,0
'2026-08-22 08:28:16.568116800,0.005116800,1
'2026-08-22 08:28:16.568131300,0.005131300,0
'2026-08-22 08:28:16.568142900,0.005142900,1
'2026-08-22 08:28:16.568157600,0.005157600,0
'2026-08-22 08:28:16.568169000,0.005169000,1
'2026-08-22 08:28:16.568183600,0.005183600,0
'2026-08-22 08:28:16.568195100,0.005195100,1
'2026-08-22 08:28:16.568209700,0.005209700,0
'2026-08-22 08:28:16.568221200,0.005221200,1
'2026-08-22 08:28:16.568235800,0.005235800,0
'2026-08-22 08:28:16.568247200,0.005247200,1
'2026-08-22 08:28:16.568261800,0.005261800,0
'2026-08-22 08:28:16.568273300,0.005273300,1
'2026-08-22 08:28:16.568287900,0.005287900,0
'2026-08-22 08:28:16.568288000,0.005288000,1
'2026-08-22 08:28:16.568288200,0.005288200,0
'2026-08-22 08:28:16.568299400,0.005299400,1
'2026-08-22 08:28:16.568715100,0.005715100,0
'2026-08-22 08:28:16.568716400,0.005716400,1
'2026-08-22 08:28:16.568731000,0.005731000,0
'2026-08-22 08:28:16.568731100,0.005731100,1
