; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:28:51
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:28:41.742
SystemTime, Time(s), meow
'2026-08-22 08:28:41.745137200,0.003137200,1
'2026-08-22 08:28:41.745152000,0.003152000,0
'2026-08-22 08:28:41.745152100,0.003152100,1
'2026-08-22 08:28:41.745152200,0.003152200,0
'2026-08-22 08:28:41.745152500,0.003152500,1
'2026-08-22 08:28:41.745152600,0.003152600,0
'2026-08-22 08:28:41.745159800,0.003159800,1
'2026-08-22 08:28:41.745159900,0.003159900,0
'2026-08-22 08:28:41.745163300,0.003163300,1
'2026-08-22 08:28:41.745178300,0.003178300,0
'2026-08-22 08:28:41.745179300,0.003179300,1
'2026-08-22 08:28:41.745179400,0.003179400,0
'2026-08-22 08:28:41.745179900,0.003179900,1
'2026-08-22 08:28:41.745180000,0.003180000,0
'2026-08-22 08:28:41.745189300,0.003189300,1
'2026-08-22 08:28:41.745204000,0.003204000,0
'2026-08-22 08:28:41.745215400,0.003215400,1
'2026-08-22 08:28:41.745230200,0.003230200,0
'2026-08-22 08:28:41.745230300,0.003230300,1
'2026-08-22 08:28:41.745230400,0.003230400,0
'2026-08-22 08:28:41.745241500,0.003241500,1
'2026-08-22 08:28:41.745256800,0.003256800,0
'2026-08-22 08:28:41.745257000,0.003257000,1
'2026-08-22 08:28:41.745257100,0.003257100,0
'2026-08-22 08:28:41.745257200,0.003257200,1
'2026-08-22 08:28:41.746898900,0.004898900,0
'2026-08-22 08:28:41.746910200,0.004910200,1
'2026-08-22 08:28:41.746924900,0.004924900,0
'2026-08-22 08:28:41.746936300,0.004936300,1
'2026-08-22 08:28:41.746951000,0.004951000,0
'2026-08-22 08:28:41.746962400,0.004962400,1
'2026-08-22 08:28:41.746977200,0.004977200,0
'2026-08-22 08:28:41.746988500,0.004988500,1
'2026-08-22 08:28:41.747003400,0.005003400,0
'2026-08-22 08:28:41.747014600,0.005014600,1
